username,rejected,email,nickname,created,study,study_name,question14_item1,prolific_id,age,phone,phone_model,demog_previous_experience_cyclo,demog_previous_experience_3d,demog_previous_experience_ar,demog_previous_experience_filters,demog_previous_experience_vr,demog_previous_experience_360,demog_previous_experience_virtual_tours,demog_previous_experience_Immersive environments,demog_previous_experience_immersive_theatre,demog_previous_experience_mr,ar_frequency,human1,prolific_reminder,question2,question1,appraisal_extra_image_panel_flat,video_show_Music Sheet,video_show_explanation_Music Sheet,keyword_music,enjoy_music,knew_music,tech_music,tech_more_music,learn_music,surround_music,captivated_music,share_music,more_music,presence_beingthere_music,emotion_amusement_music,emotion_curiosity_music,emotion_surprise_music,emotion_frustration_music,emotion_awe_music,emotion_boredom_music,presence_real_music,question2,question1,appraisal_extra_image_panel_flat,video_show_Satellite Launcher,video_show_explanation_Satellite Launcher,keyword_satellite,enjoy_satellite,knew_satellite,tech_satellite,tech_more_satellite,learn_satellite,surround_satellite,captivated_satellite,share_satellite,more_satellite,presence_beingthere_satellite,emotion_amusement_satellite,emotion_curiosity_satellite,emotion_surprise_satellite,emotion_frustration_satellite,emotion_awe_satellite,emotion_boredom_satellite,presence_real_satellite,question2,question1,appraisal_extra_image_panel_flat,video_show_Science Kit,video_show_explanation_Science Kit,keyword_science,enjoy_science,knew_science,tech_science,tech_more_science,learn_science,surround_science,captivated_science,share_science,more_science,presence_beingthere_science,emotion_amusement_science,emotion_curiosity_science,emotion_surprise_science,emotion_frustration_science,emotion_awe_science,emotion_boredom_science,presence_real_science,question2,question1,appraisal_extra_image_panel_flat,video_show_Skull Evolution,video_show_explanation_Skull Evolution,keyword_skull,enjoy_skull,knew_skull,tech_skull,tech_more_skull,learn_skull,surround_skull,captivated_skull,share_skull,more_skull,presence_beingthere_skull,emotion_amusement_skull,emotion_curiosity_skull,emotion_surprise_skull,emotion_frustration_skull,emotion_awe_skull,emotion_boredom_skull,presence_real_skull,question2,question1,appraisal_extra_image_panel_flat,video_show_Victorian Portal,video_show_explanation_Victorian Portal,keyword_victorian,enjoy_victorian,knew_victorian,tech_victorian,tech_more_victorian,learn_victorian,surround_victorian,captivated_victorian,share_victorian,more_victorian,presence_beingthere_victorian,emotion_amusement_victorian,emotion_curiosity_victorian,emotion_surprise_victorian,emotion_frustration_victorian,emotion_awe_victorian,emotion_boredom_victorian,presence_real_victorian,question1,final_more,final_seen,human2,Q_sku_1,Q_sku_2,Q_sku_3,Q_vic_1,Q_vic_2,Q_vic_3,Q_met_1,Q_met_2,Q_met_3,Q_mus_1,question1,Q_mus_2,Q_mus_3,Q_spa_1,Q_spa_2,Q_spa_3,demog_gender_ub,ethnic,disabilities_long_term,disabilities_phys_impair,disabilities_deaf,disabilities_blind,disabilities_disabled,disabilities_disabilities,disabilities_no_say,disabilities_dont_identify,edu,lifelong_learner1_howto,lifelong_learner1_meeting,lifelong_learner1_convetion,lifelong_learner1_course,lifelong_learner1_onlinecourse,work_in_edu,work_in_edu_specify,lifelong_learner2_learn,lifelong_learner2_license,lifelong_learner2_raise,lifelong_learner2_newjob,lifelong_learner2_downsizing,underserved_learner_item2,underserved_learner_item3,underserved_learner_item5,underserved_learner_item1,underserved_learner_item6,underserved_learner_devices_item1,underserved_learner_devices_item2,underserved_learner_devices_item3,underserved_learner_devices_item4,underserved_learner_devices_item5,underserved_learner_devices_item6,human3,anything_else,rt_general info,rt_demographics,rt_appraisal_questions_music,rt_appraisal_questions_satellite,rt_appraisal_questions_science,rt_appraisal_questions_skull,rt_appraisal_questions_victorian,rt_intro_to_mem_qs,"rt_Skull Evolution Filter, memory questions","rt_Victorian High Street Filter, memory questions","rt_Science Experiment Filter, memory questions","rt_Reflections of an Artist Filter, memory questions","rt_Satellite Launcher Filter, memory questions",rt_final questions,survey_page_changed_to_general info,duration_seconds,duration_readable,user_at_start,study_url,pageNumber,internal_id,survey_page_changed_to_demographics,survey_page_changed_to_appraisal_questions_music,filter_show_Music Sheet,filter_show_explanation_Music Sheet,keyword_music_word1,keyword_music_word2,keyword_music_word3,survey_page_changed_to_appraisal_questions_victorian,filter_show_Victorian Portal,keyword_victorian_word1,keyword_victorian_word2,keyword_victorian_word3,survey_page_changed_to_appraisal_questions_science,filter_show_Science Kit,keyword_science_word1,keyword_science_word2,keyword_science_word3,survey_page_changed_to_appraisal_questions_satellite,keyword_satellite_word1,keyword_satellite_word2,keyword_satellite_word3,survey_page_changed_to_appraisal_questions_skull,filter_show_Skull Evolution,keyword_skull_word1,keyword_skull_word2,keyword_skull_word3,survey_page_changed_to_intro_to_mem_qs,"survey_page_changed_to_Satellite Launcher Filter, memory questions","survey_page_changed_to_Science Experiment Filter, memory questions","survey_page_changed_to_Reflections of an Artist Filter, memory questions","survey_page_changed_to_Victorian High Street Filter, memory questions","survey_page_changed_to_Skull Evolution Filter, memory questions",survey_page_changed_to_final questions,filter_show_Satellite Launcher,lifelong_learner2_none,demog_previous_experience_none,survey_page_changed_to_appraisal_questions_satellite_1,rt_appraisal_questions_satellite_1,survey_page_changed_to_appraisal_questions_victorian_1,rt_appraisal_questions_victorian_1,lifelong_learner1_none,filter_show_explanation_Science Kit,filter_show_explanation_Satellite Launcher,underserved_learner_none,survey_page_changed_to_appraisal_questions_skull_1,rt_appraisal_questions_skull_1,survey_page_changed_to_appraisal_questions_music_1,rt_appraisal_questions_music_1,rt_general info_1,survey_page_changed_to_appraisal_questions_science_1,survey_page_changed_to_appraisal_questions_science_1_2,rt_appraisal_questions_science_1,survey_page_changed_to_demographics_1,rt_demographics_1,filter_show_explanation_Skull Evolution,ethnic-Comment,filter_show_explanation_Victorian Portal,knew_victorian-Comment,knew_skull-Comment,knew_music-Comment,"survey_page_changed_to_Skull Evolution Filter, memory questions_1","rt_Skull Evolution Filter, memory questions_1",survey_page_changed_to_final questions_1,survey_page_changed_to_general info_1,survey_page_changed_to_general info_1_2,survey_page_changed_to_general info_1_2_3,survey_page_changed_to_general info_1_2_3_4,rt_general info_1_2,rt_demographics_1_2,rt_general info_1_2_3,rt_general info_1_2_3_4,survey_page_changed_to_appraisal_questions_science_1_2_3,rt_general info_1_2_3_4_5,survey_page_changed_to_appraisal_questions_music_1_2,survey_page_changed_to_intro_to_mem_qs_1,rt_appraisal_questions_victorian_1_2,survey_page_changed_to_intro_to_mem_qs_1_2,rt_intro_to_mem_qs_1,rt_appraisal_questions_victorian_1_2_3,survey_page_changed_to_intro_to_mem_qs_1_2_3,rt_intro_to_mem_qs_1_2,"survey_page_changed_to_Science Experiment Filter, memory questions_1",survey_page_changed_to_appraisal_questions_skull_1_2,rt_appraisal_questions_skull_1_2,rt_appraisal_questions_science_1_2,survey_page_changed_to_demographics_1_2,survey_page_changed_to_demographics_1_2_3,rt_demographics_1_2_3,survey_page_changed_to_appraisal_questions_skull_1_2_3,rt_appraisal_questions_skull_1_2_3,survey_page_changed_to_appraisal_questions_satellite_1_2,rt_appraisal_questions_satellite_1_2,"survey_page_changed_to_Satellite Launcher Filter, memory questions_1","rt_Satellite Launcher Filter, memory questions_1","rt_Science Experiment Filter, memory questions_1","survey_page_changed_to_Science Experiment Filter, memory questions_1_2","rt_Science Experiment Filter, memory questions_1_2","survey_page_changed_to_Reflections of an Artist Filter, memory questions_1","rt_Reflections of an Artist Filter, memory questions_1","survey_page_changed_to_Victorian High Street Filter, memory questions_1","rt_Victorian High Street Filter, memory questions_1",survey_page_changed_to_appraisal_questions_music_1_2_3,rt_appraisal_questions_music_1_2,rt_appraisal_questions_music_1_2_3,survey_page_changed_to_appraisal_questions_music_1_2_3_4,rt_appraisal_questions_music_1_2_3_4,rt_appraisal_questions_science_1_2_3,survey_page_changed_to_appraisal_questions_music_1_2_3_4_5,rt_appraisal_questions_music_1_2_3_4_5,"survey_page_changed_to_Victorian High Street Filter, memory questions_1_2",knew_science-Comment,edu-Comment,survey_page_changed_to_appraisal_questions_victorian_1_2,survey_page_changed_to_appraisal_questions_victorian_1_2_3,survey_page_changed_to_appraisal_questions_victorian_1_2_3_4,knew_satellite-Comment,"rt_Victorian High Street Filter, memory questions_1_2","survey_page_changed_to_Skull Evolution Filter, memory questions_1_2","rt_Skull Evolution Filter, memory questions_1_2","survey_page_changed_to_Reflections of an Artist Filter, memory questions_1_2","rt_Reflections of an Artist Filter, memory questions_1_2","survey_page_changed_to_Satellite Launcher Filter, memory questions_1_2","rt_Satellite Launcher Filter, memory questions_1_2",textxr_participant_id,textxr_uuid,order_general info,order_demographics,order_appraisal_questions_victorian,testxr_participant_id,testxr_uuid,order_appraisal_questions_satellite,order_appraisal_questions_science,order_appraisal_questions_skull,order_appraisal_questions_music,order_intro_to_mem_qs,"order_Reflections of an Artist Filter, memory questions","order_Satellite Launcher Filter, memory questions"
﻿,0,,,2023-04-12 18:50:55.200792,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,60fddc0ccccc1e2d1935249b,22,iPhone,Iphone 11,,,,1,,,2,,,,About once a month,True,,,,,,,,4,1,0,,2,2,2,2,2,2,2,2,1,0,1,0,1,,,,,,,5,1,0,,2,3,3,2,2,2,3,3,3,0,1,0,2,,,,,,,4,3,,,2,3,2,2,2,2,2,2,3,0,2,0,2,,,,,,,5,2,0,,2,3,3,3,2,1,2,2,2,0,1,0,1,,,,,,,5,1,0,,1,3,3,3,2,3,3,3,3,0,1,0,3,,2,1,3,-1,-1,-1,1,1,-3,1,1,1,1,,1,-1,-3,-2,-2,2,white,,,,,,,,1,4,1,,,3,2,,,3,2,,1,,3,1,,4,2,1,3,2,,,,item3,,40,54,109,218,277,107,156,24,63,121,76,174,74,,,1570,26m:10s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14171,40,855,,,music ,trumpet,music sheet,591,,hats,shop,cool,95,,interactive,science,educational,372,velocity,game,rocket,747,,skull,neanderthal,evolution,964,1348,1422,1110,988,1284,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:51:47.061371,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,63ced3af73cfcbe94e6f4043,24,iPhone,iPhone 13 Pro Max ,,,1,2,4,5,3,6,,,"Sometimes, but less than once a month",True,,,,,,,,4,other,0,,1,1,1,1,1,1,1,1,1,0,1,0,1,,,,,,,5,2,0,,2,3,3,3,3,2,3,3,3,0,3,0,3,,,,,,,5,3,0,,2,3,3,2,3,2,3,3,3,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,1,-1,-2,-1,-2,-2,-1,1,-2,,1,-3,-1,-2,-2,2,white,,,,,,,,,4,3,2,1,,,,,3,4,1,2,,1,2,,4,3,3,2,5,1,4,,item3,,24,47,115,234,89,97,64,59,25,23,64,103,38,,173,1261,21m:1s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14172,24,668,,,Simple,Easy,interesting,603,True,,,,514,,Clear,Fun,Interactive,280,Interactive,Detailed,Cool,72,True,,,,783,842,1031,928,880,903,1095,,,,,,,,,,,,255,25,,,79,,,,169,4,It said I am not able to use this filter in my location.,,This effect is not available in your location,,,Played the violin,,,,,,,,,3,,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:52:16.333282,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,5bcfde8c8301810001a33bea,,iPhone,,,,2,1,,3,,,,,About once a month,True,,,,,,,,5,2,0,,0,3,3,1,2,3,1,3,3,0,2,0,4,,,,,,,5,2,0,,2,3,3,1,2,3,2,3,2,0,2,0,4,,,,,,,5,2,0,,0,3,3,1,2,3,2,3,3,0,3,0,4,,,,,,,4,0,0,,2,2,2,1,2,2,2,3,3,0,1,0,3,,,,,,,5,1,0,,3,3,3,1,2,3,1,3,3,0,3,0,4,,3,1,3,1,1,-1,1,1,-2,,1,1,1,,1,-3,1,1,1,1,white,,,,,,,,1,1,1,,,,,,,,,,,,,,,1,2,1,,,2,,,item3,,5,95,125,163,155,260,122,15,46,19,72,56,79,,,1289,21m:29s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14173,5,516,,,Interesting,Musical,Fun,804,,Immersive,Educational,Interesting,361,,Amazing,Interesting,Educational,641,Earth,Amazing,Educational,100,,Bony,Interesting,Surprising,926,941,1066,1157,1138,1020,1213,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:52:28.689261,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,6401055b718ac1be0b78edb3,21,iPhone,Iphone 11,,,,,,,1,,,,Never,True,,,,,,,,4,1,0,,2,2,2,2,2,2,2,3,2,0,1,1,2,,,,,,,3,2,1,Found it hard to navigate and to know how the filter function. Didn't understand the aim of the filter. Somone with more interest in space may find it easier to grasp,1,2,1,1,1,2,1,2,1,2,1,1,2,,,,,,,5,2,1,"Accidentally double tapped on the elements which turned the camera forward facing and interfered, but resolvable ",2,3,3,2,3,2,2,3,2,0,2,0,2,,,,,,,3,2,1,Was a little unclear on how this filter worked - may be subjective but I didn't understand at first ,1,1,1,1,1,1,1,1,0,2,0,0,2,,,,,,,5,2,0,,2,3,3,3,2,3,3,3,3,1,3,1,2,,2,0,3,1,-1,-1,1,-3,1,1,1,1,-3,,-2,1,-2,-2,1,2,white,,,,,,1,,,2,2,,,1,,,,,,,,,3,1,,2,4,2,1,3,,,,item3,,49,41,200,156,159,63,54,22,33,17,36,36,23,,,1202,20m:2s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14174,49,90,,,creative,feel-good,playful,618,,Immersive,Interactive,Awesome ,291,,fascinating,educational,interactive ,787,,,,450,,boring,dull,educational ,943,998,1021,1074,1057,965,1110,,1,,,,713,74,,,,,519,99,,,,513,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:52:41.064163,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,5b69c0b801287900016c1656,21,iPhone,Iphone SE 2nd gen,,1,,4,,,2,3,,,Never,True,,,,,,,,3,0,0,,1,1,1,0,0,0,2,2,1,0,0,1,1,,,,,,,2,1,1,"difficulty clicking to access the next step, but worked after a few tries",2,0,1,0,1,0,1,1,0,2,0,2,0,,,,,,,4,2,0,,2,1,2,1,0,1,3,2,1,0,1,0,1,,,,,,,4,3,0,,0,2,3,1,2,2,3,2,1,0,1,0,2,,,,,,,3,1,0,,2,1,1,1,1,1,2,3,1,0,1,0,1,,2,1,3,1,1,1,-3,-1,-2,1,1,1,-2,,-3,-1,1,-2,1,2,white,1,,,,,,,,3,,,,1,,,,,1,,,,,2,,1,3,2,,1,,,,item3,,84,55,83,118,107,110,251,21,35,53,23,26,31,,,1056,17m:36s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14175,84,725,,,cute,loud,useful,139,,exciting,historical,immersive,390,,cool,fun,interesting,497,tricky,confusing,pretty,615,,cool,educational,easy,808,890,974,864,921,829,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:54:32.125060,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,6384cf03592d1f4907fa624e,20,iPhone,11,,,,2,4,,5,3,1,,About once a month,True,,,,,,,,4,3,0,,1,2,0,0,0,1,2,2,2,0,1,0,1,,,,,,,5,2,0,,3,3,3,1,2,3,3,2,3,0,2,0,3,,,,,,,2,2,0,,1,1,0,0,0,1,0,0,0,1,0,1,1,,,,,,,4,2,0,,2,2,1,1,1,2,2,2,2,2,1,0,1,,,,,,,4,0,0,,1,2,1,1,0,2,2,2,3,0,1,1,2,,2,0,3,1,1,-2,-2,1,,-2,1,1,1,,1,1,-2,-2,-3,2,white,,,,,,,,1,2,,2,,1,,,,,,,1,,4,2,,1,3,3,,2,1,,,item3,,9,52,98,106,315,98,152,16,45,21,39,66,79,,,1195,19m:55s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14176,9,529,,,Cute,Nice ,Simple,376,,Interesting ,Detailed ,Different,61,,Easy ,Confusing,Inpractical ,726,Fun,Interesting ,Simple,628,,Simple,Fun ,Interesting,832,933,894,1012,1078,848,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:54:44.602820,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,6029036ded258d7efd5b1468,24,iPhone,iPhone 12,,,3,2,,,1,,,,"Sometimes, but less than once a month",True,,,,,,,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,4,2,0,,1,1,2,1,1,1,2,2,1,0,1,1,1,,,,,,,2,2,0,,0,0,1,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,-3,-1,-1,-1,1,1,1,1,1,,1,-1,-2,-2,1,1,white,,,,,,,,1,4,,,,,,,,,,,,,,1,,3,2,1,2,3,4,5,,item3,,149,100,185,,112,,,6,39,32,24,31,27,,,252,4m:12s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,4,14177,149,250,,,Interesting,Unnecessary ,Boring ,,,,,,435,,Boring,Pointless,Different ,548,Interesting,Captivating,Fun,,,,,,9,129,73,156,97,34,187,,1,,,,,,1,,,,,,,6,!issue with timing as trial ended that was not registered as current trial,6,15,3,,,,,,,,,,,,,,,,,,,,,,,19,,,15,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:56:26.055932,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,6064f324490f89475bf8e184,21,iPhone,iphone 11,,,,2,,,,,1,,Several times a month,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,70,1m:10s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,1,14178,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:57:03.102020,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,6167abbd7db521535e811eb0,21,iPhone,iPhone 12 Pro ,,,,,,,1,,,,Never,True,,,,,,,,4,0,0,,2,2,2,1,3,2,2,2,2,0,2,0,0,,,,,,,4,1,0,,3,3,2,1,2,1,2,2,2,0,2,0,1,,,,,,,4,3,0,,2,3,2,1,2,2,2,3,1,0,1,0,0,,,,,,,3,2,0,,1,1,1,1,2,0,1,1,1,0,1,1,0,,,,,,,5,0,0,,1,3,2,1,2,3,2,2,2,0,2,0,2,,2,1,3,1,1,1,-2,1,-2,-1,1,1,-2,,1,-1,-2,1,-3,2,black,,,,,,,,1,4,3,,,2,1,,,,,,,,2,1,,4,3,1,2,3,,4,,item3,,15,64,93,126,372,119,204,26,81,245,82,39,2,,,1884,31m:24s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14179,15,452,,,Musical ,Interactive ,Fun,792,,Virtual ,Victorian Era,Cool ,79,,Educational ,Science ,Interactive ,665,Educational ,Cool,Interactive ,546,,Interesting ,Educational ,Skull,996,1144,1062,1023,1283,1202,1528,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,,,,,,,,,,,1178,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:57:39.628521,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,607071f1035f1d4ecb830e21,22,iPhone,iPhone 11,,,,1,,,,,,,Never,True,,,,,,,,4,1,,,0,1,1,0,0,1,2,1,0,0,0,1,0,,,,,,,2,0,0,,0,0,1,0,0,0,0,0,0,0,,2,1,,,,,,,1,0,1,It wouldn’t place tray on table top ,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,3,0,0,,2,1,2,0,0,0,2,1,1,0,0,1,1,,,,,,,3,0,0,,0,1,1,0,0,0,2,1,1,0,0,1,0,,0,1,3,-1,-1,1,-3,1,-3,-1,1,-1,-3,,1,-3,-3,-2,-3,2,white,,,,,,,,1,2,,,,,1,,,1,,,,,1,,,,,,,1,2,,,item3,,15,38,69,288,115,85,103,17,20,32,15,28,31,,,954,15m:54s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14180,15,646,,,Music sheet ,Instrument ,Playing sound ,342,,Old fashioned ,Street,Hat,445,,Science ,Hard ,Confusing ,54,Confusing ,Science,Earth ,561,,Dinosaur ,Skull,Timeline ,715,732,824,763,792,839,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:57:48.652011,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,6400fdbf6b52ca7fbca3dfe5,23,iPhone,iPhone 12,,,,,1,,,,,,,True,,,,,,,,4,0,0,,1,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,4,1,0,,2,2,1,1,1,2,2,1,2,0,2,0,1,,,,,,,5,1,0,,2,2,2,2,1,1,2,3,2,0,0,0,1,,,,,,,4,1,0,,1,1,2,2,1,1,1,1,1,0,0,0,1,,,,,,,4,2,0,,0,1,2,2,1,2,2,1,0,0,0,0,0,,1,1,3,1,-1,1,-3,1,-2,1,1,1,1,,-1,1,1,-2,-2,1,white,,,,,,,1,,4,,2,,,1,,,,,,,,,2,,1,3,3,,1,4,2,,item3,no thank you,6,87,89,93,53,2536,81,21,65,131,41,142,37,,,3501,58m:21s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14181,6,2806,,,Pleasant,Fun,Music,2724,,Historic,Fun,Creative,2896,,Interesting,Smart,Creative,2630,Fun,Creative,Scientific,93,,Fun,Entertaining,Smart,2949,3035,3072,3113,3255,2970,3386,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:59:00.624704,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,612f55154b035c5714f15f6a,20,iPhone,iPhone 14,,,,1,,,,,,,Several times a month,True,,,,,,,,2,0,0,,0,1,0,0,0,1,0,0,0,3,0,2,0,,,,,,,5,3,0,,2,3,3,3,3,3,2,2,2,0,1,0,3,,,,,,,5,3,0,,2,3,3,3,3,3,3,3,0,0,2,0,4,,,,,,,4,2,0,,2,2,2,1,1,2,2,1,1,0,1,1,2,,,,,,,5,0,,,2,3,3,3,1,3,3,2,3,0,3,0,4,,3,0,3,1,1,1,-1,1,-2,1,-2,1,-2,,1,-1,1,1,1,1,black,,,,,,,1,,2,1,,,,,,,,,,,,1,,,,,1,2,4,3,,,item3,,8,40,95,62,79,86,198,17,42,25,60,53,7,,,825,13m:45s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14182,8,247,,,Music,Strange ,Boring ,49,,Awesome,Different ,Cool,492,,Fun,Amusing ,Captivating ,429,Creative ,Advanced ,Smart,343,,Intelligent ,Fascinating ,Interesting ,571,743,683,588,750,641,775,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-12 18:59:49.107013,411f7e29-98e1-46a5-a76b-cbb89d46c46a,instagram_MIL_AR_underserved,1,5f2af839a305a14710244716,21,iPhone,11 plus ,,,,2,,,3,1,,,A few times a week,True,,,,,,,,2,3,1,when pinching the music sheet it tilted left so looked slanted and couldn't get it to go back.,1,0,1,,0,1,0,1,0,2,0,3,0,,,,,,,,1,1,"when clicking the panels at the bottom it wouldnt always do something, not sure if thats because it didnt need to or there was a delay. ",2,1,2,1,2,0,2,2,0,1,0,1,1,,,,,,,3,2,0,,2,2,2,1,2,2,2,3,2,0,1,0,2,,,,,,,4,,0,,2,2,2,1,2,,1,2,2,0,1,0,2,,,,,,,5,2,0,,1,3,3,1,1,3,2,2,1,1,0,0,2,,,1,3,1,1,-1,-2,1,-2,1,1,1,1,,-1,-3,-1,-2,-1,2,,,,,,,,,1,2,2,1,,,3,,,1,,,,,,2,,1,3,1,,2,,,,item1,,54,56,363,187,124,148,135,36,107,70,85,82,64,,,1585,26m:25s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/411f7e29-98e1-46a5-a76b-cbb89d46c46a/,,14183,55,111,,,musical ,old fashioned,mediocre ,623,,tourist,old fashioned,Victorian ,946,,experimental,science ,atoms,758,space ,planet ,orbit,474,,insightful,historic,interesting,1070,1106,1322,1240,1170,1408,1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
